1,1,0,1,0,0,1,9.84,14.395,81,0
1,1,11,1,0,0,1,14.76,16.665,81,19.0012
1,1,14,1,0,0,2,18.86,22.725,72,19.0012
1,1,15,1,0,0,2,18.04,21.97,77,19.9995
1,1,16,1,0,0,2,17.22,21.21,82,19.9995
1,1,19,1,0,0,3,17.22,21.21,88,16.9979
1,2,2,1,0,0,2,17.22,21.21,100,19.0012
1,2,3,1,0,0,2,18.86,22.725,94,12.998
1,2,17,1,0,0,1,13.94,16.665,57,12.998
1,3,9,1,0,1,1,6.56,6.82,43,26.0027
1,3,23,1,0,1,1,7.38,10.605,55,7.0015
1,4,6,1,0,1,1,4.92,7.575,74,7.0015
1,4,15,1,0,1,1,11.48,13.635,52,16.9979
1,4,16,1,0,1,1,12.3,14.395,49,16.9979
1,4,20,1,0,1,1,9.84,12.88,48,7.0015
1,5,2,1,0,1,1,6.56,9.85,74,6.0032
1,5,9,1,0,1,1,9.02,9.85,37,22.0028
1,5,13,1,0,1,1,11.48,12.88,30,19.9995
1,5,20,1,0,1,1,9.02,11.365,47,11.0014
1,6,2,1,0,1,1,6.56,11.365,64,0
1,6,10,1,0,1,1,8.2,12.88,47,0
1,6,14,1,0,1,1,11.48,13.635,36,11.0014
1,6,16,1,0,1,1,10.66,12.88,38,11.0014
1,6,21,1,0,1,2,9.02,10.605,55,15.0013
1,6,23,1,0,1,2,8.2,9.85,59,12.998
1,7,2,1,0,1,2,8.2,9.85,69,15.0013
1,7,11,1,0,1,2,8.2,9.85,40,15.0013
1,8,0,1,0,0,2,7.38,9.85,51,11.0014
1,8,1,1,0,0,2,7.38,10.605,55,6.0032
1,8,5,1,0,0,2,6.56,8.335,74,11.0014
1,8,14,1,0,0,1,8.2,8.335,32,32.9975
1,9,2,1,0,0,1,4.1,3.03,46,31.0009
1,9,5,1,0,0,1,3.28,4.545,53,12.998
1,9,6,1,0,0,1,4.1,4.545,49,19.0012
1,9,7,1,0,0,1,3.28,4.545,53,12.998
1,9,12,1,0,0,1,7.38,6.82,37,30.0026
1,9,15,1,0,0,1,9.02,9.85,35,23.9994
1,9,20,1,0,0,1,5.74,6.06,46,16.9979
1,9,23,1,0,0,1,4.92,6.82,50,12.998
1,10,10,1,0,1,2,5.74,6.06,50,19.9995
1,10,11,1,0,1,2,6.56,6.82,47,19.0012
1,10,17,1,0,1,1,8.2,11.365,40,7.0015
1,10,21,1,0,1,1,5.74,6.82,59,12.998
1,11,2,1,0,1,2,6.56,7.575,55,12.998
1,11,19,1,0,1,3,6.56,11.365,93,0
1,11,23,1,0,1,3,6.56,9.85,93,6.0032
1,13,15,1,0,1,1,9.84,10.605,38,19.9995
1,14,0,1,0,1,1,4.92,6.82,50,12.998
1,14,5,1,0,1,1,4.1,6.82,54,6.0032
1,14,6,1,0,1,1,4.1,9.09,54,0
1,14,9,1,0,1,1,5.74,7.575,69,8.9981
1,14,13,1,0,1,1,9.02,9.85,37,26.0027
1,14,17,1,0,1,1,9.02,11.365,41,11.0014
1,15,1,1,0,0,2,6.56,9.85,59,6.0032
1,15,4,1,0,0,2,6.56,11.365,59,0
